season,team,offense_completion_percentage,offense_total_yards_gained_pass,offense_total_yards_gained_run,offense_ave_yards_gained_pass,offense_ave_yards_gained_run,offense_n_plays_pass,offense_n_plays_run,offense_n_interceptions,offense_n_fumbles_lost_pass,offense_n_fumbles_lost_run,offense_total_epa_pass,offense_total_epa_run,offense_ave_epa_pass,offense_ave_epa_run,offense_total_wpa_pass,offense_total_wpa_run,offense_ave_wpa_pass,offense_ave_wpa_run,offense_success_rate_pass,offense_success_rate_run,defense_completion_percentage,defense_total_yards_gained_pass,defense_total_yards_gained_run,defense_ave_yards_gained_pass,defense_ave_yards_gained_run,defense_n_plays_pass,defense_n_plays_run,defense_n_interceptions,defense_n_fumbles_lost_pass,defense_n_fumbles_lost_run,defense_total_epa_pass,defense_total_epa_run,defense_ave_epa_pass,defense_ave_epa_run,defense_total_wpa_pass,defense_total_wpa_run,defense_ave_wpa_pass,defense_ave_wpa_run,defense_success_rate_pass,defense_success_rate_run,points_scored,points_allowed,wins,losses,ties,score_differential
2004,SEA,0.537102473,3541,2112,6.256183746,4.693333333,566,450,18,5,4,31.13070544,-6.985501544,0.055001246,-0.015523337,-0.134357962,0.176955005,-0.000237,0.000393233,0.446996466,0.428888889,0.577249576,3590,2039,6.095076401,4.551339286,589,448,23,8,4,-10.40002888,3.736670793,-0.017657095,0.008340783,-1.631561397,-0.441393431,-0.002770053,-0.000985,0.444821732,0.408482143,371,373,9,7,0,-2
2004,SF,0.526742301,3140,1452,5.089141005,3.515738499,617,413,21,11,8,-95.37444629,-79.71419238,-0.154577709,-0.193012572,-3.256742666,-3.002313071,-0.005278351,-0.007269523,0.413290113,0.305084746,0.592307692,3486,2016,6.703846154,4.191268191,520,481,9,5,5,64.52025821,-5.165894263,0.12407742,-0.010739905,0.678827601,-0.229349238,0.001305438,-0.000477,0.451923077,0.442827443,259,452,2,14,0,-193
2004,TB,0.610412926,3476,1501,6.240574506,3.960422164,557,379,18,9,9,6.083771366,-72.58438114,0.01092239,-0.191515518,-1.455171143,-2.252618699,-0.002612516,-0.005943585,0.468581688,0.361477573,0.513513514,2579,1978,5.361746362,4.172995781,481,474,16,6,3,-59.1043486,-33.49624701,-0.122878064,-0.070667188,-0.451488359,-0.835426419,-0.000939,-0.001762503,0.384615385,0.367088608,301,304,5,11,0,-3
2004,TEN,0.565079365,3616,1879,5.73968254,4.527710843,630,415,19,5,6,-7.108294798,-25.00335293,-0.011283008,-0.060249043,-0.724534227,-0.081070865,-0.001150054,-0.000195,0.426984127,0.375903614,0.602169982,3809,1932,6.887884268,4.746928747,553,407,18,6,4,55.31427228,9.04491877,0.100025809,0.022223388,0.960892117,-0.10485906,0.001737599,-0.000258,0.473779385,0.407862408,344,439,5,11,0,-95
2004,WAS,0.52079566,2634,1770,4.763110307,3.822894168,553,463,17,4,5,-68.30497205,-62.98640243,-0.123517128,-0.136039746,-2.649953516,-1.728070088,-0.004791959,-0.003732333,0.38517179,0.382289417,0.532608696,2981,1329,5.400362319,3.314214464,552,401,18,5,2,-55.19764817,-71.35388029,-0.099995739,-0.177939851,-2.196108092,-2.050397125,-0.003978457,-0.00511321,0.39673913,0.331670823,240,265,6,10,0,-25
2005,MIA,0.504332756,3300,1910,5.719237435,4.380733945,577,436,16,8,6,-19.67333785,-30.50227844,-0.034095906,-0.069959354,-0.097217516,-0.543034438,-0.000168,-0.001245492,0.40034662,0.403669725,0.541946309,3307,1772,5.548657718,3.746300211,596,473,14,9,3,1.762781774,-57.81985557,0.002957688,-0.122240709,-0.24187066,-1.171834953,-0.000406,-0.002477452,0.434563758,0.321353066,318,317,9,7,0,1
2005,MIN,0.572953737,3154,1472,5.612099644,3.967654987,562,371,16,6,5,-30.7615243,-48.05562545,-0.054735808,-0.129529988,-0.159098111,-0.907834577,-0.000283,-0.002446993,0.419928826,0.350404313,0.56360424,3335,1858,5.892226148,4.128888889,566,450,24,4,2,-10.04685371,-33.74372502,-0.017750625,-0.074986056,-0.421559566,-0.753970518,-0.000745,-0.00167549,0.446996466,0.382222222,306,344,9,7,0,-38
2005,NE,0.593591906,4120,1520,6.94772344,3.526682135,593,431,15,6,3,97.07245142,-25.58421324,0.16369722,-0.059360124,2.403770027,-1.117299649,0.004053575,-0.002592343,0.475548061,0.392111369,0.526690391,3708,1592,6.597864769,3.737089202,562,426,11,5,1,42.62676527,-23.60840885,0.075848337,-0.0554188,0.726662437,-0.63843948,0.001292994,-0.001498684,0.434163701,0.38028169,379,338,10,6,0,41
2005,NO,0.522033898,3343,1693,5.666101695,4.059952038,590,417,24,8,5,-61.90283194,-57.60176986,-0.104920054,-0.138133741,-0.832801278,-2.017755292,-0.001411528,-0.004838742,0.411864407,0.378896882,0.542792793,2848,2163,6.414414414,4.441478439,444,487,10,8,0,25.01145881,3.212077522,0.056332114,0.006595642,0.965062342,0.844586942,0.002173564,0.001734265,0.407657658,0.394250513,235,398,3,13,0,-163
2005,NYG,0.500851789,3580,2229,6.098807496,4.898901099,587,455,17,4,2,34.16503894,12.00850263,0.058202792,0.026392313,0.545787214,0.631252112,0.000929791,0.001387367,0.434412266,0.413186813,0.531604538,3584,1662,5.808752026,3.929078014,617,423,17,12,5,-11.36129524,-47.996112,-0.018413769,-0.113465986,-1.070115551,-1.678910722,-0.001734385,-0.003969056,0.410048622,0.326241135,422,314,11,5,0,108
2005,NYJ,0.51047619,2639,1324,5.026666667,3.475065617,525,381,15,7,6,-87.42823689,-45.70112172,-0.166529975,-0.119950451,-2.806928782,-1.557640251,-0.005346531,-0.004088295,0.401904762,0.377952756,0.578411405,2750,2212,5.600814664,4.157894737,491,532,21,5,2,-14.75495309,14.71860299,-0.030050821,0.027666547,-0.963871707,-0.032779982,-0.001963079,-6.16E-05,0.450101833,0.419172932,240,355,4,12,0,-115
2005,PHI,0.509833585,3675,1447,5.559757943,4.099150142,661,353,20,8,4,-76.23543859,-40.52875499,-0.115333493,-0.114812337,-3.250145057,-0.858389275,-0.004917012,-0.002431698,0.400907716,0.371104816,0.559322034,3323,1898,6.258003766,3.842105263,531,494,17,6,1,10.61674024,-48.72017569,0.019993861,-0.098623837,-0.368889139,-1.428126689,-0.000695,-0.002890945,0.440677966,0.317813765,310,388,6,10,0,-78
2005,PIT,0.556097561,2926,2243,7.136585366,4.232075472,410,530,14,3,3,51.30740165,-11.12485164,0.125140004,-0.020990286,-0.002846446,-0.688208621,-6.94E-06,-0.001298507,0.463414634,0.401886792,0.529411765,3168,1372,5.324369748,3.447236181,595,398,15,7,5,-38.52727103,-49.60162312,-0.064751716,-0.124627194,-1.797231242,-1.756379201,-0.003020557,-0.004413013,0.410084034,0.346733668,389,258,11,5,0,131
2005,SEA,0.612774451,3457,2478,6.900199601,4.956,501,500,11,3,1,90.09422918,55.45001094,0.179828801,0.110900022,1.690887235,1.208038096,0.003375024,0.002416076,0.5249501,0.446,0.533011272,3563,1515,5.737520129,3.65060241,621,415,16,6,2,3.06843391,-64.78812345,0.004941117,-0.15611596,0.097664383,-0.935783251,0.00015727,-0.002254899,0.423510467,0.34939759,452,271,13,3,0,181
2005,SF,0.466819222,1900,1695,4.347826087,4.016587678,437,422,21,8,3,-138.1264759,-48.70176964,-0.316078892,-0.115407037,-4.059035532,-1.267853355,-0.009288411,-0.003004392,0.336384439,0.329383886,0.616144975,4429,1866,7.296540362,4.056521739,607,460,16,3,3,119.7010795,-30.41393387,0.197201119,-0.066117248,0.674738133,-0.863204414,0.001111595,-0.001876531,0.509060956,0.408695652,239,428,4,12,0,-189
2005,TB,0.579349904,2890,1843,5.52581262,4.16027088,523,443,14,5,3,-33.40795161,-26.27068095,-0.063877537,-0.059301763,-0.402057089,-0.346042808,-0.000769,-0.000781,0.414913958,0.376975169,0.542239686,2938,1512,5.772102161,3.483870968,509,434,17,8,3,-28.12552883,-74.15524084,-0.055256442,-0.17086461,-1.924646855,-1.406717037,-0.003781232,-0.003241283,0.416502947,0.322580645,300,274,11,5,0,26
2005,TEN,0.578352181,3610,1520,5.831987076,3.897435897,619,390,14,8,4,-59.70266,-53.06342866,-0.096450178,-0.136060073,-1.919573086,-1.46173194,-0.003101087,-0.003748031,0.436187399,0.356410256,0.578125,3220,1908,6.2890625,4.386206897,512,435,9,4,6,87.68012559,-35.60801432,0.171250245,-0.081857504,1.44491133,-0.783494011,0.002822092,-0.001801136,0.4765625,0.402298851,299,421,4,12,0,-122
2005,WAS,0.541910331,3108,2200,6.058479532,4.322200393,513,509,11,7,7,36.06635499,-29.68616067,0.070304786,-0.058322516,-0.055739529,-0.794879332,-0.000109,-0.001561649,0.428849903,0.388998035,0.512323944,3083,1697,5.427816901,4.210918114,568,403,16,6,5,-32.88383429,-25.15935089,-0.057894074,-0.062430151,-1.648546615,-0.953355213,-0.002902371,-0.002365646,0.399647887,0.347394541,359,293,10,6,0,66
